chirp,ID,chDur,carrier_freq,temp,mean_temp,temp_diff,chDur_decrease,carrier_increase,chDur_target,carrier_target,time_scale_factor,freq_scale_factor
RBB11_193,RBB,6308.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6201.124,5694.93921875,0.9830570703868104,1.0094368731716603
RBB11_194,RBB,6509.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6402.124,5802.605234375,0.9835802734675064,1.0092601527002811
RBB11_195,RBB,6498.0,5620.166015625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6391.124,5673.406015625,0.9835524776854416,1.0094730297738508
RBB11_196,RBB,6671.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6564.124,5694.93921875,0.9839790136411332,1.0094368731716603
RBB11_197,RBB,6659.0,5620.166015625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6552.124,5673.406015625,0.9839501426640636,1.0094730297738508
RBB11_198,RBB,6447.0,5857.03125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6340.124,5910.27125,0.9834223669923996,1.0090899293050553
RBB11_199,RBB,6357.0,5620.166015625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6250.124,5673.406015625,0.9831876671385874,1.0094730297738508
RBB11_200,RBB,6587.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6480.124,5759.538828125,0.9837747077577046,1.0093300406451888
RBB11_201,RBB,6413.0,5706.298828125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6306.124,5759.538828125,0.9833344768439108,1.0093300406451888
RBB11_202,RBB,6310.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6203.124,5781.07203125,0.9830624405705228,1.0092949653044174
RBB11_203,RBB,6511.0,5921.630859375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6404.124,5974.870859375,0.9835853171555828,1.0089907664399094
RBB11_204,RBB,6523.0,5986.23046875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6416.124,6039.47046875,0.9836155143338954,1.0088937437804857
RBB11_205,RBB,6421.0,5792.431640625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6314.124,5845.671640625,0.9833552406167264,1.0091913039813198
RBB11_206,RBB,6402.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6295.124,5694.93921875,0.9833058419243986,1.0094368731716603
RBB11_209,RBB,6442.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6335.124,5802.605234375,0.9834095001552312,1.0092601527002811
RBB11_210,RBB,6511.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6404.124,5694.93921875,0.9835853171555828,1.0094368731716603
RBB11_211,RBB,6509.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6402.124,5738.005625,0.9835802734675064,1.0093653817082389
RBB11_212,RBB,6540.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6433.124,5781.07203125,0.9836581039755352,1.0092949653044174
RBB11_213,RBB,6546.0,5620.166015625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6439.124,5673.406015625,0.9836730827986556,1.0094730297738508
RBB11_215,RBB,6344.0,5900.09765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6237.124,5953.33765625,0.983153215636822,1.009023579456113
RBB11_218,RBB,6507.0,5663.232421875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6400.124,5716.472421875,0.9835752266789612,1.00940099152462
RBB11_219,RBB,6483.0,5727.83203125,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6376.124,5781.07203125,0.9835144223353386,1.0092949653044174
RBB11_220,RBB,6405.0,5684.765625,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6298.124,5738.005625,0.9833136612021858,1.0093653817082389
RBB11_221,RBB,6446.0,5749.365234375,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6339.124,5802.605234375,0.983419795221843,1.0092601527002811
RBB11_222,RBB,6553.0,5641.69921875,27.8,28.6,0.8000000000000007,106.87600000000008,53.240000000000045,6446.124,5694.93921875,0.9836905234243858,1.0094368731716603
